Sex,PA,Subzone,AG,Floor Area,Population,Time
Male,Bukit Batok,Bukit Batok East,60 - 64,> 120,80,2022
Male,Bukit Batok,Bukit Batok East,65 - 69,Total*,560,2022
Male,Bukit Batok,Bukit Batok East,65 - 69,> 60 - 80,230,2022
Male,Bukit Batok,Bukit Batok East,65 - 69,> 80 - 100,160,2022
Male,Bukit Batok,Bukit Batok East,65 - 69,> 100 - 120,60,2022
Male,Bukit Batok,Bukit Batok East,65 - 69,> 120,110,2022
Male,Bukit Batok,Bukit Batok East,70 - 74,Total*,360,2022
Male,Bukit Batok,Bukit Batok East,70 - 74,> 60 - 80,150,2022
Male,Bukit Batok,Bukit Batok East,70 - 74,> 80 - 100,120,2022
Male,Bukit Batok,Bukit Batok East,70 - 74,> 100 - 120,50,2022
Male,Bukit Batok,Bukit Batok East,70 - 74,> 120,50,2022
Male,Bukit Batok,Bukit Batok East,75 - 79,Total*,160,2022
Male,Bukit Batok,Bukit Batok East,75 - 79,> 60 - 80,70,2022
Male,Bukit Batok,Bukit Batok East,75 - 79,> 80 - 100,40,2022
Male,Bukit Batok,Bukit Batok East,75 - 79,> 100 - 120,10,2022
Male,Bukit Batok,Bukit Batok East,75 - 79,> 120,30,2022
Male,Bukit Batok,Bukit Batok East,80 - 84,Total*,100,2022
Male,Bukit Batok,Bukit Batok East,80 - 84,> 60 - 80,50,2022
Male,Bukit Batok,Bukit Batok East,80 - 84,> 80 - 100,30,2022
Male,Bukit Batok,Bukit Batok East,80 - 84,> 100 - 120,10,2022
Male,Bukit Batok,Bukit Batok East,80 - 84,> 120,10,2022
Male,Bukit Batok,Bukit Batok East,85 - 89,Total*,30,2022
Male,Bukit Batok,Bukit Batok East,85 - 89,> 60 - 80,10,2022
Male,Bukit Batok,Bukit Batok East,85 - 89,> 80 - 100,10,2022
Male,Bukit Batok,Bukit Batok East,85 - 89,> 100 - 120,10,2022
Male,Bukit Batok,Bukit Batok East,85 - 89,> 120,10,2022
Male,Bukit Batok,Bukit Batok East,90 & Over,Total*,20,2022
Male,Bukit Batok,Bukit Batok East,90 & Over,> 60 - 80,10,2022
Male,Bukit Batok,Bukit Batok East,90 & Over,> 80 - 100,10,2022
Male,Bukit Batok,Bukit Batok East,90 & Over,> 100 - 120,0,2022
Male,Bukit Batok,Bukit Batok East,90 & Over,> 120,0,2022
Male,Bukit Batok,Bukit Batok South,0 - 4,Total*,330,2022
Male,Bukit Batok,Bukit Batok South,0 - 4,> 60 - 80,20,2022
Male,Bukit Batok,Bukit Batok South,0 - 4,> 80 - 100,110,2022
Male,Bukit Batok,Bukit Batok South,0 - 4,> 100 - 120,140,2022
Male,Bukit Batok,Bukit Batok South,0 - 4,> 120,70,2022
Male,Bukit Batok,Bukit Batok South,15 - 19,Total*,390,2022
Male,Bukit Batok,Bukit Batok South,15 - 19,> 60 - 80,10,2022
Male,Bukit Batok,Bukit Batok South,15 - 19,> 80 - 100,50,2022
Male,Bukit Batok,Bukit Batok South,15 - 19,> 100 - 120,170,2022
Male,Bukit Batok,Bukit Batok South,15 - 19,> 120,160,2022
Male,Bukit Batok,Bukit Batok South,20 - 24,Total*,520,2022
Male,Bukit Batok,Bukit Batok South,20 - 24,> 60 - 80,10,2022
Male,Bukit Batok,Bukit Batok South,20 - 24,> 80 - 100,70,2022
Male,Bukit Batok,Bukit Batok South,20 - 24,> 100 - 120,200,2022
Male,Bukit Batok,Bukit Batok South,20 - 24,> 120,240,2022
Male,Bukit Batok,Bukit Batok South,25 - 29,Total*,600,2022
Male,Bukit Batok,Bukit Batok South,25 - 29,> 60 - 80,10,2022
Male,Bukit Batok,Bukit Batok South,25 - 29,> 80 - 100,100,2022
Male,Bukit Batok,Bukit Batok South,25 - 29,> 100 - 120,240,2022
Male,Bukit Batok,Bukit Batok South,25 - 29,> 120,250,2022
Male,Bukit Batok,Bukit Batok South,30 - 34,Total*,580,2022
Male,Bukit Batok,Bukit Batok South,30 - 34,> 60 - 80,20,2022
Male,Bukit Batok,Bukit Batok South,30 - 34,> 80 - 100,140,2022
Male,Bukit Batok,Bukit Batok South,30 - 34,> 100 - 120,240,2022
Male,Bukit Batok,Bukit Batok South,30 - 34,> 120,190,2022
Male,Bukit Batok,Bukit Batok South,35 - 39,Total*,540,2022
Male,Bukit Batok,Bukit Batok South,35 - 39,> 60 - 80,20,2022
Male,Bukit Batok,Bukit Batok South,35 - 39,> 80 - 100,180,2022
Male,Bukit Batok,Bukit Batok South,35 - 39,> 100 - 120,220,2022
Male,Bukit Batok,Bukit Batok South,35 - 39,> 120,120,2022
Male,Bukit Batok,Bukit Batok South,40 - 44,Total*,470,2022
Male,Bukit Batok,Bukit Batok South,40 - 44,> 60 - 80,20,2022
Male,Bukit Batok,Bukit Batok South,40 - 44,> 80 - 100,140,2022
Male,Bukit Batok,Bukit Batok South,40 - 44,> 100 - 120,220,2022
Male,Bukit Batok,Bukit Batok South,40 - 44,> 120,90,2022
Male,Bukit Batok,Bukit Batok South,45 - 49,Total*,440,2022
Male,Bukit Batok,Bukit Batok South,45 - 49,> 60 - 80,10,2022
Male,Bukit Batok,Bukit Batok South,45 - 49,> 80 - 100,100,2022
Male,Bukit Batok,Bukit Batok South,45 - 49,> 100 - 120,200,2022
Male,Bukit Batok,Bukit Batok South,45 - 49,> 120,130,2022
Male,Bukit Batok,Bukit Batok South,50 - 54,Total*,510,2022
Male,Bukit Batok,Bukit Batok South,50 - 54,> 60 - 80,10,2022
Male,Bukit Batok,Bukit Batok South,50 - 54,> 80 - 100,90,2022
Male,Bukit Batok,Bukit Batok South,50 - 54,> 100 - 120,230,2022
Male,Bukit Batok,Bukit Batok South,50 - 54,> 120,180,2022
Male,Bukit Batok,Bukit Batok South,55 - 59,Total*,570,2022
Male,Bukit Batok,Bukit Batok South,55 - 59,> 60 - 80,10,2022
Male,Bukit Batok,Bukit Batok South,55 - 59,> 80 - 100,110,2022
Male,Bukit Batok,Bukit Batok South,55 - 59,> 100 - 120,240,2022
Male,Bukit Batok,Bukit Batok South,55 - 59,> 120,210,2022
Male,Bukit Batok,Bukit Batok South,60 - 64,Total*,600,2022
Male,Bukit Batok,Bukit Batok South,60 - 64,> 60 - 80,10,2022
Male,Bukit Batok,Bukit Batok South,60 - 64,> 80 - 100,100,2022
Male,Bukit Batok,Bukit Batok South,60 - 64,> 100 - 120,230,2022
Male,Bukit Batok,Bukit Batok South,60 - 64,> 120,260,2022
Male,Bukit Batok,Bukit Batok South,65 - 69,Total*,500,2022
Male,Bukit Batok,Bukit Batok South,65 - 69,> 60 - 80,10,2022
Male,Bukit Batok,Bukit Batok South,65 - 69,> 80 - 100,90,2022
Male,Bukit Batok,Bukit Batok South,65 - 69,> 100 - 120,190,2022
Male,Bukit Batok,Bukit Batok South,65 - 69,> 120,210,2022
Male,Bukit Batok,Bukit Batok South,70 - 74,Total*,290,2022
Male,Bukit Batok,Bukit Batok South,70 - 74,> 60 - 80,0,2022
Male,Bukit Batok,Bukit Batok South,70 - 74,> 80 - 100,60,2022
Male,Bukit Batok,Bukit Batok South,70 - 74,> 100 - 120,120,2022
Male,Bukit Batok,Bukit Batok South,70 - 74,> 120,110,2022
Male,Bukit Batok,Bukit Batok South,75 - 79,Total*,100,2022
Male,Bukit Batok,Bukit Batok South,75 - 79,> 80 - 100,20,2022
Male,Bukit Batok,Bukit Batok South,75 - 79,> 100 - 120,50,2022
Male,Bukit Batok,Bukit Batok South,75 - 79,> 120,40,2022
Male,Bukit Batok,Bukit Batok South,80 - 84,Total*,60,2022
Male,Bukit Batok,Bukit Batok South,80 - 84,> 60 - 80,0,2022
Male,Bukit Batok,Bukit Batok South,80 - 84,> 80 - 100,10,2022
Male,Bukit Batok,Bukit Batok South,80 - 84,> 100 - 120,20,2022
Male,Bukit Batok,Bukit Batok South,80 - 84,> 120,30,2022
Male,Bukit Batok,Bukit Batok South,85 - 89,Total*,30,2022
Male,Bukit Batok,Bukit Batok South,85 - 89,> 60 - 80,0,2022
Male,Bukit Batok,Bukit Batok South,85 - 89,> 80 - 100,0,2022
Male,Bukit Batok,Bukit Batok South,85 - 89,> 100 - 120,10,2022
Male,Bukit Batok,Bukit Batok South,85 - 89,> 120,10,2022
Male,Bukit Batok,Bukit Batok South,90 & Over,Total*,10,2022
Male,Bukit Batok,Bukit Batok South,90 & Over,> 100 - 120,0,2022
Male,Bukit Batok,Bukit Batok South,90 & Over,> 120,10,2022
Male,Bukit Batok,Bukit Batok West,0 - 4,Total*,330,2022
Male,Bukit Batok,Bukit Batok West,0 - 4,> 60 - 80,80,2022
Male,Bukit Batok,Bukit Batok West,0 - 4,> 80 - 100,100,2022
Male,Bukit Batok,Bukit Batok West,0 - 4,> 100 - 120,100,2022
Male,Bukit Batok,Bukit Batok West,0 - 4,> 120,40,2022
Male,Bukit Batok,Bukit Batok West,15 - 19,Total*,380,2022
Male,Bukit Batok,Bukit Batok West,15 - 19,> 60 - 80,120,2022
Male,Bukit Batok,Bukit Batok West,15 - 19,> 80 - 100,80,2022
Male,Bukit Batok,Bukit Batok West,15 - 19,> 100 - 120,130,2022
Male,Bukit Batok,Bukit Batok West,15 - 19,> 120,60,2022
Male,Bukit Batok,Bukit Batok West,20 - 24,Total*,450,2022
Male,Bukit Batok,Bukit Batok West,20 - 24,> 60 - 80,110,2022
Male,Bukit Batok,Bukit Batok West,20 - 24,> 80 - 100,90,2022
Male,Bukit Batok,Bukit Batok West,20 - 24,> 100 - 120,170,2022
Male,Bukit Batok,Bukit Batok West,20 - 24,> 120,70,2022
Male,Bukit Batok,Bukit Batok West,25 - 29,Total*,480,2022
Male,Bukit Batok,Bukit Batok West,25 - 29,> 60 - 80,130,2022
Male,Bukit Batok,Bukit Batok West,25 - 29,> 80 - 100,100,2022
Male,Bukit Batok,Bukit Batok West,25 - 29,> 100 - 120,170,2022
Male,Bukit Batok,Bukit Batok West,25 - 29,> 120,80,2022
Male,Bukit Batok,Bukit Batok West,30 - 34,Total*,510,2022
Male,Bukit Batok,Bukit Batok West,30 - 34,> 60 - 80,140,2022
Male,Bukit Batok,Bukit Batok West,30 - 34,> 80 - 100,130,2022
Male,Bukit Batok,Bukit Batok West,30 - 34,> 100 - 120,150,2022
Male,Bukit Batok,Bukit Batok West,30 - 34,> 120,90,2022
Male,Bukit Batok,Bukit Batok West,35 - 39,Total*,530,2022
Male,Bukit Batok,Bukit Batok West,35 - 39,> 60 - 80,150,2022
Male,Bukit Batok,Bukit Batok West,35 - 39,> 80 - 100,140,2022
Male,Bukit Batok,Bukit Batok West,35 - 39,> 100 - 120,190,2022
Male,Bukit Batok,Bukit Batok West,35 - 39,> 120,50,2022
Male,Bukit Batok,Bukit Batok West,40 - 44,Total*,450,2022
Male,Bukit Batok,Bukit Batok West,40 - 44,> 60 - 80,140,2022
Male,Bukit Batok,Bukit Batok West,40 - 44,> 80 - 100,100,2022
Male,Bukit Batok,Bukit Batok West,40 - 44,> 100 - 120,150,2022
Male,Bukit Batok,Bukit Batok West,40 - 44,> 120,50,2022
Male,Bukit Batok,Bukit Batok West,45 - 49,Total*,470,2022
Male,Bukit Batok,Bukit Batok West,45 - 49,> 60 - 80,180,2022
Male,Bukit Batok,Bukit Batok West,45 - 49,> 80 - 100,90,2022
Male,Bukit Batok,Bukit Batok West,45 - 49,> 100 - 120,130,2022
Male,Bukit Batok,Bukit Batok West,45 - 49,> 120,60,2022
Male,Bukit Batok,Bukit Batok West,50 - 54,Total*,500,2022
Male,Bukit Batok,Bukit Batok West,50 - 54,> 60 - 80,160,2022
Male,Bukit Batok,Bukit Batok West,50 - 54,> 80 - 100,90,2022
Male,Bukit Batok,Bukit Batok West,50 - 54,> 100 - 120,160,2022
Male,Bukit Batok,Bukit Batok West,50 - 54,> 120,80,2022
Male,Bukit Batok,Bukit Batok West,55 - 59,Total*,570,2022
Male,Bukit Batok,Bukit Batok West,55 - 59,> 60 - 80,200,2022
Male,Bukit Batok,Bukit Batok West,55 - 59,> 80 - 100,110,2022
Male,Bukit Batok,Bukit Batok West,55 - 59,> 100 - 120,190,2022
Male,Bukit Batok,Bukit Batok West,55 - 59,> 120,70,2022
Male,Bukit Batok,Bukit Batok West,60 - 64,Total*,590,2022
Male,Bukit Batok,Bukit Batok West,60 - 64,> 60 - 80,210,2022
Male,Bukit Batok,Bukit Batok West,60 - 64,> 80 - 100,110,2022
Male,Bukit Batok,Bukit Batok West,60 - 64,> 100 - 120,180,2022
Male,Bukit Batok,Bukit Batok West,60 - 64,> 120,90,2022
Male,Bukit Batok,Bukit Batok West,65 - 69,Total*,540,2022
Male,Bukit Batok,Bukit Batok West,65 - 69,> 60 - 80,190,2022
Male,Bukit Batok,Bukit Batok West,65 - 69,> 80 - 100,100,2022
Male,Bukit Batok,Bukit Batok West,65 - 69,> 100 - 120,170,2022
Male,Bukit Batok,Bukit Batok West,65 - 69,> 120,80,2022
Male,Bukit Batok,Bukit Batok West,70 - 74,Total*,400,2022
Male,Bukit Batok,Bukit Batok West,70 - 74,> 60 - 80,120,2022
Male,Bukit Batok,Bukit Batok West,70 - 74,> 80 - 100,70,2022
Male,Bukit Batok,Bukit Batok West,70 - 74,> 100 - 120,130,2022
Male,Bukit Batok,Bukit Batok West,70 - 74,> 120,70,2022
Male,Bukit Batok,Bukit Batok West,75 - 79,Total*,180,2022
Male,Bukit Batok,Bukit Batok West,75 - 79,> 60 - 80,70,2022
Male,Bukit Batok,Bukit Batok West,75 - 79,> 80 - 100,20,2022
Male,Bukit Batok,Bukit Batok West,75 - 79,> 100 - 120,60,2022
Male,Bukit Batok,Bukit Batok West,75 - 79,> 120,30,2022
Male,Bukit Batok,Bukit Batok West,80 - 84,Total*,90,2022
Male,Bukit Batok,Bukit Batok West,80 - 84,> 60 - 80,40,2022
Male,Bukit Batok,Bukit Batok West,80 - 84,> 80 - 100,10,2022
Male,Bukit Batok,Bukit Batok West,80 - 84,> 100 - 120,20,2022
Male,Bukit Batok,Bukit Batok West,80 - 84,> 120,20,2022
Male,Bukit Batok,Bukit Batok West,85 - 89,Total*,40,2022
Male,Bukit Batok,Bukit Batok West,85 - 89,> 60 - 80,10,2022
Male,Bukit Batok,Bukit Batok West,85 - 89,> 80 - 100,10,2022
Male,Bukit Batok,Bukit Batok West,85 - 89,> 100 - 120,10,2022
Male,Bukit Batok,Bukit Batok West,85 - 89,> 120,0,2022
Male,Bukit Batok,Bukit Batok West,90 & Over,Total*,20,2022
Male,Bukit Batok,Bukit Batok West,90 & Over,> 60 - 80,0,2022
Male,Bukit Batok,Bukit Batok West,90 & Over,> 80 - 100,0,2022
Male,Bukit Batok,Bukit Batok West,90 & Over,> 100 - 120,10,2022
Male,Bukit Batok,Bukit Batok West,90 & Over,> 120,0,2022
Male,Bukit Batok,Gombak,0 - 4,Total*,150,2022
Male,Bukit Batok,Gombak,0 - 4,? 60,10,2022
Male,Bukit Batok,Gombak,0 - 4,> 60 - 80,0,2022
Male,Bukit Batok,Gombak,0 - 4,> 80 - 100,70,2022
Male,Bukit Batok,Gombak,0 - 4,> 100 - 120,30,2022
Male,Bukit Batok,Gombak,0 - 4,> 120,50,2022
Male,Bukit Batok,Gombak,15 - 19,Total*,290,2022
Male,Bukit Batok,Gombak,15 - 19,? 60,0,2022
Male,Bukit Batok,Gombak,15 - 19,> 60 - 80,0,2022
Male,Bukit Batok,Gombak,15 - 19,> 80 - 100,90,2022
Male,Bukit Batok,Gombak,15 - 19,> 100 - 120,90,2022
Male,Bukit Batok,Gombak,15 - 19,> 120,100,2022
Male,Bukit Batok,Gombak,20 - 24,Total*,320,2022
Male,Bukit Batok,Gombak,20 - 24,? 60,0,2022
Male,Bukit Batok,Gombak,20 - 24,> 60 - 80,10,2022
Male,Bukit Batok,Gombak,20 - 24,> 80 - 100,70,2022
Male,Bukit Batok,Gombak,20 - 24,> 100 - 120,80,2022
Male,Bukit Batok,Gombak,20 - 24,> 120,170,2022
Male,Bukit Batok,Gombak,25 - 29,Total*,360,2022
Male,Bukit Batok,Gombak,25 - 29,? 60,0,2022
Male,Bukit Batok,Gombak,25 - 29,> 60 - 80,0,2022
Male,Bukit Batok,Gombak,25 - 29,> 80 - 100,80,2022
Male,Bukit Batok,Gombak,25 - 29,> 100 - 120,90,2022
Male,Bukit Batok,Gombak,25 - 29,> 120,180,2022
Male,Bukit Batok,Gombak,30 - 34,Total*,330,2022
Male,Bukit Batok,Gombak,30 - 34,? 60,20,2022
Male,Bukit Batok,Gombak,30 - 34,> 60 - 80,20,2022
Male,Bukit Batok,Gombak,30 - 34,> 80 - 100,130,2022
Male,Bukit Batok,Gombak,30 - 34,> 100 - 120,70,2022
Male,Bukit Batok,Gombak,30 - 34,> 120,100,2022
Male,Bukit Batok,Gombak,35 - 39,Total*,280,2022
Male,Bukit Batok,Gombak,35 - 39,? 60,20,2022
Male,Bukit Batok,Gombak,35 - 39,> 60 - 80,10,2022
Male,Bukit Batok,Gombak,35 - 39,> 80 - 100,120,2022
Male,Bukit Batok,Gombak,35 - 39,> 100 - 120,70,2022
Male,Bukit Batok,Gombak,35 - 39,> 120,70,2022
Male,Bukit Batok,Gombak,40 - 44,Total*,350,2022
Male,Bukit Batok,Gombak,40 - 44,? 60,10,2022
Male,Bukit Batok,Gombak,40 - 44,> 60 - 80,0,2022
Male,Bukit Batok,Gombak,40 - 44,> 80 - 100,180,2022
Male,Bukit Batok,Gombak,40 - 44,> 100 - 120,90,2022
Male,Bukit Batok,Gombak,40 - 44,> 120,60,2022
Male,Bukit Batok,Gombak,45 - 49,Total*,400,2022
Male,Bukit Batok,Gombak,45 - 49,? 60,10,2022
Male,Bukit Batok,Gombak,45 - 49,> 60 - 80,10,2022
Male,Bukit Batok,Gombak,45 - 49,> 80 - 100,160,2022
Male,Bukit Batok,Gombak,45 - 49,> 100 - 120,150,2022
Male,Bukit Batok,Gombak,45 - 49,> 120,80,2022
Male,Bukit Batok,Gombak,50 - 54,Total*,390,2022
Male,Bukit Batok,Gombak,50 - 54,? 60,10,2022
Male,Bukit Batok,Gombak,50 - 54,> 60 - 80,10,2022
Male,Bukit Batok,Gombak,50 - 54,> 80 - 100,130,2022
Male,Bukit Batok,Gombak,50 - 54,> 100 - 120,120,2022
Male,Bukit Batok,Gombak,50 - 54,> 120,120,2022
Male,Bukit Batok,Gombak,55 - 59,Total*,350,2022
Male,Bukit Batok,Gombak,55 - 59,? 60,0,2022
Male,Bukit Batok,Gombak,55 - 59,> 60 - 80,0,2022
Male,Bukit Batok,Gombak,55 - 59,> 80 - 100,120,2022
Male,Bukit Batok,Gombak,55 - 59,> 100 - 120,90,2022
Male,Bukit Batok,Gombak,55 - 59,> 120,140,2022
Male,Bukit Batok,Gombak,60 - 64,Total*,290,2022
Male,Bukit Batok,Gombak,60 - 64,? 60,0,2022
Male,Bukit Batok,Gombak,60 - 64,> 60 - 80,0,2022
Male,Bukit Batok,Gombak,60 - 64,> 80 - 100,90,2022
Male,Bukit Batok,Gombak,60 - 64,> 100 - 120,60,2022
Male,Bukit Batok,Gombak,60 - 64,> 120,140,2022
Male,Bukit Batok,Gombak,65 - 69,Total*,250,2022
Male,Bukit Batok,Gombak,65 - 69,> 60 - 80,0,2022
Male,Bukit Batok,Gombak,65 - 69,> 80 - 100,90,2022
Male,Bukit Batok,Gombak,65 - 69,> 100 - 120,50,2022
Male,Bukit Batok,Gombak,65 - 69,> 120,100,2022
Male,Bukit Batok,Gombak,70 - 74,Total*,230,2022
Male,Bukit Batok,Gombak,70 - 74,? 60,0,2022
Male,Bukit Batok,Gombak,70 - 74,> 60 - 80,0,2022
Male,Bukit Batok,Gombak,70 - 74,> 80 - 100,80,2022
Male,Bukit Batok,Gombak,70 - 74,> 100 - 120,80,2022
Male,Bukit Batok,Gombak,70 - 74,> 120,60,2022
Male,Bukit Batok,Gombak,75 - 79,Total*,130,2022
Male,Bukit Batok,Gombak,75 - 79,> 80 - 100,70,2022
Male,Bukit Batok,Gombak,75 - 79,> 100 - 120,40,2022
Male,Bukit Batok,Gombak,75 - 79,> 120,30,2022
Male,Bukit Batok,Gombak,80 - 84,Total*,80,2022
Male,Bukit Batok,Gombak,80 - 84,> 80 - 100,40,2022
Male,Bukit Batok,Gombak,80 - 84,> 100 - 120,20,2022
Male,Bukit Batok,Gombak,80 - 84,> 120,30,2022
Male,Bukit Batok,Gombak,85 - 89,Total*,50,2022
Male,Bukit Batok,Gombak,85 - 89,> 80 - 100,20,2022
Male,Bukit Batok,Gombak,85 - 89,> 100 - 120,10,2022
Male,Bukit Batok,Gombak,85 - 89,> 120,10,2022
Male,Bukit Batok,Gombak,90 & Over,Total*,20,2022
Male,Bukit Batok,Gombak,90 & Over,> 80 - 100,10,2022
Male,Bukit Batok,Gombak,90 & Over,> 100 - 120,10,2022
Male,Bukit Batok,Gombak,90 & Over,> 120,0,2022
Male,Bukit Batok,Guilin,0 - 4,Total*,230,2022
Male,Bukit Batok,Guilin,0 - 4,? 60,20,2022
Male,Bukit Batok,Guilin,0 - 4,> 60 - 80,20,2022
Male,Bukit Batok,Guilin,0 - 4,> 80 - 100,50,2022
Male,Bukit Batok,Guilin,0 - 4,> 100 - 120,70,2022
Male,Bukit Batok,Guilin,0 - 4,> 120,60,2022
Male,Bukit Batok,Guilin,15 - 19,Total*,330,2022
Male,Bukit Batok,Guilin,15 - 19,? 60,30,2022
Male,Bukit Batok,Guilin,15 - 19,> 60 - 80,50,2022
Male,Bukit Batok,Guilin,15 - 19,> 80 - 100,40,2022
Male,Bukit Batok,Guilin,15 - 19,> 100 - 120,130,2022
Male,Bukit Batok,Guilin,15 - 19,> 120,90,2022
Male,Bukit Batok,Guilin,20 - 24,Total*,370,2022
Male,Bukit Batok,Guilin,20 - 24,? 60,40,2022
Male,Bukit Batok,Guilin,20 - 24,> 60 - 80,40,2022
Male,Bukit Batok,Guilin,20 - 24,> 80 - 100,60,2022
Male,Bukit Batok,Guilin,20 - 24,> 100 - 120,130,2022
Male,Bukit Batok,Guilin,20 - 24,> 120,100,2022
Male,Bukit Batok,Guilin,25 - 29,Total*,460,2022
Male,Bukit Batok,Guilin,25 - 29,? 60,60,2022
Male,Bukit Batok,Guilin,25 - 29,> 60 - 80,60,2022
Male,Bukit Batok,Guilin,25 - 29,> 80 - 100,80,2022
Male,Bukit Batok,Guilin,25 - 29,> 100 - 120,130,2022
Male,Bukit Batok,Guilin,25 - 29,> 120,140,2022
Male,Bukit Batok,Guilin,30 - 34,Total*,400,2022
Male,Bukit Batok,Guilin,30 - 34,? 60,60,2022
Male,Bukit Batok,Guilin,30 - 34,> 60 - 80,70,2022
Male,Bukit Batok,Guilin,30 - 34,> 80 - 100,80,2022
Male,Bukit Batok,Guilin,30 - 34,> 100 - 120,100,2022
Male,Bukit Batok,Guilin,30 - 34,> 120,100,2022
Male,Bukit Batok,Guilin,35 - 39,Total*,390,2022
Male,Bukit Batok,Guilin,35 - 39,? 60,50,2022
Male,Bukit Batok,Guilin,35 - 39,> 60 - 80,80,2022
Male,Bukit Batok,Guilin,35 - 39,> 80 - 100,80,2022
Male,Bukit Batok,Guilin,35 - 39,> 100 - 120,100,2022
Male,Bukit Batok,Guilin,35 - 39,> 120,80,2022
Male,Bukit Batok,Guilin,40 - 44,Total*,440,2022
Male,Bukit Batok,Guilin,40 - 44,? 60,50,2022
Male,Bukit Batok,Guilin,40 - 44,> 60 - 80,80,2022
Male,Bukit Batok,Guilin,40 - 44,> 80 - 100,110,2022
Male,Bukit Batok,Guilin,40 - 44,> 100 - 120,140,2022
Male,Bukit Batok,Guilin,40 - 44,> 120,70,2022
Male,Bukit Batok,Guilin,45 - 49,Total*,490,2022
Male,Bukit Batok,Guilin,45 - 49,? 60,60,2022
Male,Bukit Batok,Guilin,45 - 49,> 60 - 80,80,2022
Male,Bukit Batok,Guilin,45 - 49,> 80 - 100,90,2022
Male,Bukit Batok,Guilin,45 - 49,> 100 - 120,160,2022
Male,Bukit Batok,Guilin,45 - 49,> 120,100,2022
Male,Bukit Batok,Guilin,50 - 54,Total*,500,2022
Male,Bukit Batok,Guilin,50 - 54,? 60,50,2022
Male,Bukit Batok,Guilin,50 - 54,> 60 - 80,80,2022
Male,Bukit Batok,Guilin,50 - 54,> 80 - 100,90,2022
Male,Bukit Batok,Guilin,50 - 54,> 100 - 120,190,2022
Male,Bukit Batok,Guilin,50 - 54,> 120,90,2022
Male,Bukit Batok,Guilin,55 - 59,Total*,560,2022
Male,Bukit Batok,Guilin,55 - 59,? 60,70,2022
Male,Bukit Batok,Guilin,55 - 59,> 60 - 80,110,2022
Male,Bukit Batok,Guilin,55 - 59,> 80 - 100,100,2022
Male,Bukit Batok,Guilin,55 - 59,> 100 - 120,160,2022
Male,Bukit Batok,Guilin,55 - 59,> 120,110,2022
Male,Bukit Batok,Guilin,60 - 64,Total*,490,2022
Male,Bukit Batok,Guilin,60 - 64,? 60,50,2022
Male,Bukit Batok,Guilin,60 - 64,> 60 - 80,100,2022
Male,Bukit Batok,Guilin,60 - 64,> 80 - 100,100,2022
Male,Bukit Batok,Guilin,60 - 64,> 100 - 120,130,2022
Male,Bukit Batok,Guilin,60 - 64,> 120,110,2022
Male,Bukit Batok,Guilin,65 - 69,Total*,390,2022
Male,Bukit Batok,Guilin,65 - 69,? 60,40,2022
Male,Bukit Batok,Guilin,65 - 69,> 60 - 80,80,2022
Male,Bukit Batok,Guilin,65 - 69,> 80 - 100,70,2022
Male,Bukit Batok,Guilin,65 - 69,> 100 - 120,80,2022
Male,Bukit Batok,Guilin,65 - 69,> 120,90,2022
Male,Bukit Batok,Guilin,70 - 74,Total*,280,2022
Male,Bukit Batok,Guilin,70 - 74,? 60,30,2022
Male,Bukit Batok,Guilin,70 - 74,> 60 - 80,50,2022
Male,Bukit Batok,Guilin,70 - 74,> 80 - 100,40,2022
Male,Bukit Batok,Guilin,70 - 74,> 100 - 120,50,2022
Male,Bukit Batok,Guilin,70 - 74,> 120,90,2022
Male,Bukit Batok,Guilin,75 - 79,Total*,130,2022
Male,Bukit Batok,Guilin,75 - 79,? 60,20,2022
Male,Bukit Batok,Guilin,75 - 79,> 60 - 80,30,2022
Male,Bukit Batok,Guilin,75 - 79,> 80 - 100,30,2022
Male,Bukit Batok,Guilin,75 - 79,> 100 - 120,20,2022
Male,Bukit Batok,Guilin,75 - 79,> 120,40,2022
Male,Bukit Batok,Guilin,80 - 84,Total*,100,2022
Male,Bukit Batok,Guilin,80 - 84,? 60,10,2022
Male,Bukit Batok,Guilin,80 - 84,> 60 - 80,20,2022
Male,Bukit Batok,Guilin,80 - 84,> 80 - 100,20,2022
Male,Bukit Batok,Guilin,80 - 84,> 100 - 120,10,2022
Male,Bukit Batok,Guilin,80 - 84,> 120,20,2022
Male,Bukit Batok,Guilin,85 - 89,Total*,40,2022
Male,Bukit Batok,Guilin,85 - 89,? 60,0,2022
Male,Bukit Batok,Guilin,85 - 89,> 60 - 80,10,2022
Male,Bukit Batok,Guilin,85 - 89,> 80 - 100,10,2022
Male,Bukit Batok,Guilin,85 - 89,> 100 - 120,10,2022
Male,Bukit Batok,Guilin,85 - 89,> 120,10,2022
Male,Bukit Batok,Guilin,90 & Over,Total*,20,2022
Male,Bukit Batok,Guilin,90 & Over,? 60,10,2022
Male,Bukit Batok,Guilin,90 & Over,> 60 - 80,0,2022
Male,Bukit Batok,Guilin,90 & Over,> 80 - 100,10,2022
Male,Bukit Batok,Guilin,90 & Over,> 100 - 120,0,2022
Male,Bukit Batok,Guilin,90 & Over,> 120,0,2022
Male,Bukit Batok,Hillview,0 - 4,Total*,280,2022
Male,Bukit Batok,Hillview,0 - 4,? 60,0,2022
Male,Bukit Batok,Hillview,0 - 4,> 60 - 80,10,2022
Male,Bukit Batok,Hillview,0 - 4,> 80 - 100,50,2022
